id,id_municipio,nome_fantasia,bairro,logradouro
6942849,312230,ESF LAGOA DOS MANDARINS,ICARAI,RUA MARIANA - 121
6942865,431440,UNIDADE DE SAUDE DO PRESIDIO REGIONAL DE PELOTAS,TRES VENDAS,CRISTOVAO JOSE DOS SANTOS - 462
6943055,420890,SERVICO DE ATENCAO DOMICILIAR PROGRAMA MELHOR EM CASA,AMIZADE,RUA ROBERTO ZIEMANN - 841
6943136,150618,UNIDADE BASICA DE SAUDE VILA MANTENHA,ZONA RURAL,VILA MANTENHA - 001
6943152,150618,UNIDADE BASICA DE SAUDE JADERLANDIA II,JADERLANDIA,TRAVESSA 13 DE MAIO - 19
6943551,500370,UNIDADE BASICA DE SAUDE ACS MARTA SIQUEIRA RODRIGUES,CAMPO DOURADO,ALAMEDA DOS DIAMANTES - 001
6944485,313640,UBS LEOPOLDO CAMPOLINO,ZONA RURAL,ASSENTAMENTO FINAL FELIZ - S/N
6944787,241200,UNIDADE BASICA DE SAUDE DA FAMILIA DO NOVO SANTO ANTONIO,SANTO ANTONIO,RN 160 - S/N
6945392,172208,UNIDADE SAUDE DA FAMILIA III WANDERLANDIA,POVOADO ARACULANDIA,RUA PRINCIPAL - S/N
6945872,231030,POSTO DE SAUDE DE CAIXA DAGUA,CAIXA DAGUA,RUA ANTONIO DE MATOS - S/N
6946240,350460,ESF ANA MARIA NARDIM PEREIRA,SAO LOURENCO,RUA JOSE LOURENCO - S/N
6946410,317005,ESF OTACILIO BALBINO,ZONA RURAL,CORREGO DO BARRACAO - S/N
6946887,311330,ESTRATEGIA DE SAUDE DA FAMILIA DIAMANTE,CHEVRAND,RUA HILARIO BELUZIO - S/N
6946917,330490,USF MUTUA I,MUTUA,RUA VERAO - 63
6947654,290990,UBS NUCLEO AGROVILAS,ZONA RURAL,NUCLEO PEDRA BRANCA - S/N
6947859,230830,UBS CARLOS DORNELLES ALVES DE CALDAS,EUCALIPTOS,AVENIDA SANDOVAL LINS - S/N
6948065,150650,PS QUITERIA,QUITERIA RURAL,COMUNIDADE SANTA QUITERIA - S/N
6948510,355670,CENTRO DE FISIOTERAPIA CAPELA,CAPELA,RUA JULIANA VON ZUBEN DEGELO - 105
6949037,291290,USF CELSO DOS SANTOS MIRANDA,NOVA IBIRATAIA,RUA JOSE ALVES DE SOUZA - 23
6949231,520870,USF JARDIM GUANABARA III,JARDIM GUANABARA III,RUA GB 14 ESQ COM GB 37 - S/N
6949703,291850,UBSF ANA RAIMUNDA BAHIA,LARGA DO CRUZEIRO,LARGA DO CRUZEIRO - S/N
6949886,520870,USF JARDIM DAS AROEIRAS,JARDIM DAS AROEIRAS,RUA COUTO MAGALHAES - S/N
6949940,292990,ESFB NOSSA SENHORA DAS GRACAS,NOSSA SENHORA DAS GR,RUA MARIA QUITERIA - 131
6950221,330225,USF CAMPO ALEGRE,CAMPO ALEGRE,AV CEL NAPOLEAO DUARTE - 657
6950949,150650,PS PUPUNHATEUA,PUPUNHATEUA,VILA DE PUPUNHATEUA - S/N
6950957,150650,PS MOCAMBO,MOCAMBO RURAL,VILA DO MOCAMBO - S/N
6951325,315020,UNIDADE BASICA DE SAUDE JOAO FERREIRA GOMES,CENTRO,RUA PROFESSOR XAVIER - 31
6951880,521880,ESF 13,VENEZA,RUA PASTOR CRESPO ESQ COM PAU BRASIL - S/N
6952429,330490,USF APOLO III 2,APOLLO III,RUA SEVERINO BARBOSA - 172
6952461,410140,UBS BOLIVAR PAVAO,JD AMERICA,AV CENTRAL DO PARANA - S/N
6953069,313150,ESF COLHENDO SAUDE IPUIUNA,CENTRO,RUA SEBASTIAO DA COSTA FERREIRA - 50
6953441,421510,ESTRATEGIA DE SAUDE DA FAMILIA FABRICIO DANIEL CAMPESTRINI,CENTRO,RUA GIACOMO FURLANI - 450
6953727,314390,UBS FRANCO SUISSO,JOSE CIRILO,RUA ALTINO RODRIGUES PEREIRA - 300
6953867,160053,PMPG PS MANOEL CAMELO DE OLIVEIRA,NOVA COLINA ZONA RUR,ASSENTAMENTO NOVA COLINA - S/N
6953883,160053,PMPG PS VILA DO MUNGUBA,VILA DO MUNGUBA ZONA,RODOVIA PERIMETRAL NORTE KM 160 - S/N
6955002,500295,UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA SIBIPIRUNA,SIBIPIRUNA,AVENIDA RIO GRANDE DO NORTE - 866
6955045,316553,SARZEDO UBS SERRA AZUL,SERRA AZUL,RUA L - 17
6956084,220120,UBSF FLOR DO CAMPO,ZONA RURAL,LOCALIDADE FLOR DO CAMPO - S/N
6956122,291700,UNIDADE DE SAUDE DA FAMILIA DE PONTA BAIXA,RURAL,POVOADO DE PONTA BAIXA - 1
6956246,311530,ESF DR PAULO GUILHERME DO CARMO SCHELB,PARAISO,R PASCOAL CIODARO - 105
6956475,421700,PSF ENCOSTA DO SOL,ENCOSTA DO SOL,ESTRADA GERAL MORRO DO CRUZEIRO - S/N
6956556,410350,UAPSF CALIFORNIA,CENTRO,PRACA SEVERINO BELONCI - 35
6956858,270860,UNIDADE BASICA DE SAUDE BAIRRO DE LOURDES,CENTRO,RUA VISCONDE DE SINIMBU - S/N
6957293,411345,UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF,CIELITO,RUA 07 DE SETEMBRO - S/N
6957323,355710,CONSULTORIO MUNICIPAL DR JOEL PEREIRA DOS SANTOS,POZZOBON,RUA HUMBERTO CORREIA BONETTI - 3201
6957544,431490,EQUIPE DE SAUDE PRISIONAL VILA NOVA MADRE PELLETIER,VILA NOVA,RUA CATARINO ANDREATTA - 155
6957560,431490,EQUIPE DE SAUDE PRISIONAL VILA NOVA PCPA,VILA NOVA,AV ROCIO - 1100
6957579,431490,EQUIPE DE SAUDE PRISIONAL VILA NOVA PCPA 2,VILA NOVA,RUA CATARINO ANDREATTA - 155
6958117,355700,PROGRAMA MELHOR EM CASA,CENTRO,PRACA ANTONIO WALTER - 115
6958451,500085,ESF LAURO DOMINGOS DE SOUZA,MUTUM,RUA GAIVOTA LOTE 5 QUADRA 6 - S/N
6959326,520850,ESTRATEGIA SAUDE DA FAMILIA I,CENTRO,RUA JOSE ALVES PORTO - 31
6959334,520850,ESTRATEGIA SAUDE DA FAMILIA II,CENTRO,AVENIDA MASSILON MARTINS TEIXEIRA - S/N
6959342,316255,PSF NOVO PLANALTO,CENTRO,RUA ARTHUR ARRAO CORREIA - S/N
6959393,421480,PSF CANOAS,CANOAS,RUA DOM PEDRO II - S/N
6959547,313010,UNIDADE BASICA DE SAUDE DA FAMILIA VANTUIL DO NASCIMENTO,RESPLENDOR,RUA PARAIBA - 380
6960065,320490,USF GURIRI SUL,GURIRI,RUA BARRA DE SAO FRANCISCO - S/N
6960197,412480,UNIDADE DE SAUDE PREFEITO ALDINO SCHOLZ,CENTRO,AV PARANA - 576
6960251,311340,ESF ESPLANADA,ESPLANADA,RUA JOSE MARTINS TEIXEIRA - 42
6960588,410210,CENTRO DE ATENDIMENTO A COVID 19,VILA NOVA,AV SAO JOAO A - S/N
6960758,355010,USF DR MANOEL DE ARAUJO FELZENER VILA RICA,CDHU II,LUIS JOSEPETTE - 151
6960820,420240,NUCLEO DE ATENCAO EM DIABETES,PONTA AGUDA,RUA REPUBLICA ARGENTINA - 2077
6960863,411850,UAPSF PINHEIRINHO,PINHEIRINHO,RUA VISCONDE DE GUARAPUAVA - S/N
6960936,150510,UNIDADE DE SAUDE ZURAIA CONTI GALATI,CENTRO,RUA ALMIRANTE BARROSO - S/N
6961266,352270,CENTRO ODONTOLOGICO MOACYR CAVICCHIOLLI ITAPOLIS,CENTRO,AV PRESIDENTE VALENTIM GENTIL - 335
6962580,150445,EACS,CENTRO,TV CASSANDRO SILVERIO - 1014
6962750,410140,UBS RODRIGO YOSHII TRAMONTIN,VILA APUCARANINHA,RUA SAO CARLOS - 756
6962785,310610,POSTO DE SAUDE PROFESSOR WALTER DURCO,PORTO DAS FLORES,RUA DO AMARAL - 10
6962807,310610,POSTO DE SAUDE ANA NOGUEIRA SALGADO,SOBRAGY,RUA BRENO NAZARIO TEIXEIRA - S/N
6962815,310610,POSTO DE SAUDE GABRIEL DE COIMBRA E SILVA,SAO JOSE DAS TRES IL,AVENIDA ANTONIO BERNARDINO DE BARROS - 320
6963285,210140,U S F DO CENTRO,CENTRO,RUA COELHO NETO - S/N
6964567,270030,UBS BRISA DO LAGO,CAZUZINHOS,RUA PROJETADA - S/N
6964842,270470,UNIDADE DE SAUDE DA FAMILIA TERRA DA ESPERANCA,JOSE DIAS,JOSE DIAS - S/N
6965121,270400,POSTO DE SAUDE RETIRO VELHO,ZONA RURAL,POVOADO RETIRO VELHO - S/N
6965164,411460,CENTRO DE SAUDE DA CRIANCA E DA MULHER,CENTRO,TRAVESSA BRASILIA - 100
6965296,270400,POSTO DE SAUDE VARZEA DE CIMA,ZONA RURAL,POVOADO VARZEA DE CIMA - S/N
6965687,270400,POSTO DE SAUDE PAU FERRO,ZONA RURAL,POVOADO PAU FERRO - S/N
6965695,270400,UNIDADE BASICA DE SAUDE DA FAMILIA MARIA CORINA PEREIRA,ZONA RURAL,POVOADO OLHO DAGUA - S/N
6965733,290730,ESF JONAS LAURINDO MENDES,CENTRO,URBIS I - S/N
6966136,270400,POSTO DE SAUDE TAMANDUA,ZONA RURAL,POV TAMANDUA - S/N
6966179,330430,CENTRO DE SAUDE DO CORACAO,MANGUEIRINHA,AVENIDA MARTINHO ALMEIDA - 222
6966721,280670,UBS SINVAL JOSE DE OLIVEIRA,COLINA,RUA U - 47
6967272,421010,UNIDADE DE ESF NOVA ESPERANCA,AUGUSTA VITORIA,ESTRADA GERAL - S/N
6967388,314380,PSF RIBEIRAO FUNDO,RIBEIRAO FUNDO,ZONA RURAL - S/N
6967396,314380,PSF SAO ROQUE,SAO ROQUE,ZONA RURAL - S/N
6967485,130310,UNIDADE BASICA DE SAUDE DR MOHAMAD RAAD,VALE DO SOL,RUA SANTO ANTONIO - S/N
6967582,260160,ESTRATEGIA SAUDE DA FAMILIA INOCOOP,INOCOOP,QUADRA G - 01
6967590,260160,ESTRATEGIA SAUDE DA FAMILIA BEIRA RIO,BEIRA RIO,AVENIDA CORONEL CARIBE - S/N
6967752,500060,POSTO DE SAUDE VILAS JARDIM PANORAMA E ORLANDO VIOL,VILA JARDIM PANORAMA,RUA FRANCISCO SEREJO NETO - 1889
6967760,230110,UNIDADE BASICA DE SAUDE SAO RAFAEL,VARZEA DA MATRIZ,RUA SALGADO FILHO - S/N
6967922,240330,CENTRO DE SAUDE VARZEA NOVA,ZONA RURAL,SITIO VARZEA NOVA - S/N
6968228,314085,UBS ZACARIAS GONCALVES PARREIRA,ZONA RURAL,COMUNIDADE DE BARREIRO II - S/N
6968821,270400,POSTO DE SAUDE ATOLEIRO,ZONA RURAL,POVOADO ATOLEIRO - S/N
6969119,260790,USF CRISTO REDENTOR,CURADO I,RUA GOLGOTA - 50
6969178,420390,ESF PARIZOTTO,PARIZOTTO,LEONILDO BORTOLI - 492
6969194,260600,USF SAO JOSE,SAO JOSE,RUA SAO JOSE - S/N
6970079,170215,UBSF ANTONIO DINIZ SOUZA,CENTRO,AVENIDA AURELIANO RIBEIRO - 0000000000
6970389,320150,CASA DA MULHER DE COLATINA,CENTRO,RUA GERMANO NAUMANN FILHO - 323
6970435,330390,USF PEDRAS BRANCAS,MOSELA,RUA PEDRAS BRANCAS - 1190
6970664,430693,ESF II ENTRE IJUIS,CENTRO,ARARE ALBUQUERQUE DE DEUS - 085
6970842,410040,US SAO VENANCIO,SAO VENANCIO,R GERALDO CORDEIRO SANTANA - 181
6971164,410040,US JARDIM PARAISO,JARDIM PARAISO,MIGUEL MURASKI - 1310
6971962,260440,UNIDADE DE FISIOTERAPIA DE CHA DE ALEGRIA,CENTRO,RUA DOM AGOSTINHA IKAS - 257
6972098,291580,UNIDADE DE SAUDE DA FAMILIA VALTER VILARINHO,CENTRO,RUA JOAO MANGABEIRA - 57
6972136,261510,NASF GERSON CALADO DE CARVALHO,CENTRO,RUA DOM JOAQUIM - 30
6972187,420240,ESF NAIR NEVES PEREIRA,PASSO MANSO,RUA MATOS COSTA - 77
6972373,261030,CEMUP PARANATAMA,CENTRO,RUA JOSE ROLDAO GUIMARAES - 100
6973361,291580,UNIDADE DE SAUDE DA FAMILIA GERUSA SANTOS ALVES,BELA VISTA,RUA ALTERIVES MACIEL - 363
6973531,290260,USF NOVO HORIZONTE,CENTRO,RUA NOVO HORIZONTE - S/N
6973663,355320,CENTRO DE DETENCAO PROVISORIA DE TAIUVA,ZONA RURAL,RODOVIA BRIGADEIRO FARIA LIMA SP KM359 6 - 326
6974228,310420,PSF JARDIM BELA VISTA DE ARCOS,JARDIM BELA VISTA,RUA GERALDO FERREIRA LEITE - S/N
6974511,355030,UBS VILA DIONISIA II,VILA NOVA CACHOEIRIN,RUA SETE DE DEZEMBRO - 73
6974546,291600,PSF VIII,LEOPODINA BOTELHO,RUA BELA VISTA - 19
6974562,351370,UNIDADE DE SAUDE DA FAMILIA CENTRO DESCALVADO,CENTRO,RUA BEZERRA PAES - 221
6974589,261030,PSF JOSEFA TEIXEIRA VILELA,CENTRO,RUA NOVA - S/N
6974708,330455,SMS CF MAESTRO CELESTINO AP 33,MARECHAL HERMES,RUA LOURENCO MARQUES - 70
6974724,314310,PSF DR JOSE PEREIRA DE RESENDE,LAMBARI,RUA CEL JOSE CARDOSO - 900
6974805,310900,UNIDADE DE SAUDE DA FAMILIA RESIDENCIAL BELA VISTA,JOSE DE SALES BARBOS,RUA ANTONIO HENRIQUE - 66
6975100,315660,UBS DELY FIGUEIREDO,CENTRO ITAPIRU,RUA 29 DE JULHO - S/N
6975860,353130,EAP EZIDIO PELLOSO MONTE ALTO,VILA MUNICIPAL,RUA DAS ESMERALDAS - 420
6976425,290480,,,
6977618,352900,USF JARDIM TERUEL,TERUEL,RUA ELIAS RIFAN - 035
6977634,430510,UBS VILA LOBOS,NOSSA SENHORA DAS GR,RUA DA FELICIDADE - 401
6977790,292440,UNIDADE DE SAUDE DA FAMILIA ZE DO PEIXE,ZONA RURAL,POVOADO DE PASSAGEM - 01
6978657,350050,U B S LIDIA MARIA DE GODOI RODRIGUES,DOS FRANCOS,AVENIDA JABOTICABAL - 60
6978924,316970,POSTO DE SAUDE TIA ANINHA,MANGA DA RODA,RUA BELO HORIZONTE - 380
6979335,170220,POSTO DE SAUDE DA VILA CIDINHA,VILA CIDINHA,ALAMEDA 01 QUADRA 207 LOTE 16 - S/N
6979912,290682,UNIDADE DE SAUDE DA FAMILIA PSF SEU DUDU,CENTRO,ACAMPAMENTO DO DNOCS - S/N
6980325,313670,UBS VILA IDEAL,VILA IDEAL,RUA FRANCISCO VALADARES - 1910
6980538,310420,PSF ELDORADO DE ARCOS,ELDORADO,RUA ANTONIO ROQUE - 711
6980988,432250,CENTRO DE ESPECIALIDADES,GLORIA,RUA CAMPOS SALES - 1098
6981232,211220,E S F DO BAIRRO PARQUE ALVORADA II 37,PARQUE ALVORADA,RUA 8 - 537
6981364,210207,UBS PEDRO CONCEICAO DA CRUZ SALGADINHO,POVOADO,POVOADO SALGADINHO - S/N
6981372,210207,UBS JOSE MEDEIROS SEDE,CENTRO,RUA MANOEL SEVERO - S/N
6983855,353440,UBS MARIA DO SOCORRO BEZERRA PATRICIO,PARQUE PALMARES,RUA PADRE BATISTA - 134
6983871,350410,UNIDADE DE SAUDE DA FAMILIA ITAPETINGA ATIBAIA,RETIRO DAS FONTES,R GERANIOS - 25
6984118,320520,UNIDADE DE SAUDE DA FAMILIA BARRAMARES,BARRAMARES,AVENIDA CALIFORNIA - S/N
6985467,354940,UBS SABINO NOGUEIRA JUNIOR JOAO PAULO II SAO JM DA BARRA,JOAO PAULO II,RUA EDUARDO GRELET DIPE - 100
6985890,352240,UNIDADE DE SAUDE CAPUTERA AMARELA VELHA,CAPUTERA,ETR THEODORICO PEREIRA DE MELO - 417
6986080,280210,USF DR RAIMUNDO GOOD LIMA,SAO JORGE,RUA JOSE VENANCIO CRUZ - 116
6986102,280210,USF DR VALTER CARDOSO COSTA,ZONA RURAL,POVOADO RIO FUNDO III - S/N
6986110,280210,USF DR QUIRINO LOPES FERREIRA NETO,CENTRO,RUA MARECHAL DEODORO DA FONSECA - 460
6986269,315750,UNIDADE SAUDE DA FAMILIA JOAO PEPERTUO,ZONA RURAL,CORREGO GERALDO PINTO - S/N
6986439,431340,UNIDADE SAUDE DA FAMILIA GETULIO VARGAS,CANUDOS,RUA BRUNO WERNER STORK - 147
6986889,150770,UNIDADE BASICA DE SAUDE ILHA PAU DE ROSA,ZONA RURAL,ILHA PAU DE ROSA - 10
6987796,310970,UNIDADE DE SAUDE DA FAMILIA,SANTO CRUZEIRO,RUA OLIVEIRA COBRA - 433
6987931,315170,UNIDADE BASICA DE SAUDE PSF SAO FRANCISCO DE PAULA,NOVA GIMIRIM,RUA PROFESSOR SEBASTIAO TEOTONIO PAIVA - 22
6988296,110004,UNIDADE DE SAUDE DA FAMILIA JOAQUIM GONCALVES LEDO,JARDIM INDUSTRIAL,RUA SANTO ANDRE N 1729 - 1729
6988873,260760,USF CHIE,SALINAS,1 TRAVESSA DA SALINAS - 7
6989047,354260,USF VOTUPOCA,VOTUPOCA,ESTRADA VOTUPOCA - S/N
6989292,352720,USF VILA BRITO PSF,VILA BRITO,JOAO ANTONIO MENA - 130
6989357,432240,ESF 07 UNIAO DAS VILAS,UNIAO DAS VILAS,AVENIDA URUGUAI - S/N
6989373,432240,ESF 20 CAIC,SAO CRISTOVAO,RUA VINTE E UM DE ABRIL - S/N
6989438,500070,ESTRATEGIA DE SAUDE DA FAMILIA ALTOS DA CIDADE,ALTOS DA CIDADE,RUA PROFESSORA ESMERALDINA MALHADO - S/N
6990126,352530,USF JARDIM PEDRO JULIAN,JARDIM PEDRO JULIAN,RUA PEDRO AMANCIO DE OLIVEIRA - 335
6990185,312410,ESMERALDAS UBS GERALDO ALVES DE CARVALHO,MORADAS SANTA QUITER,RUA GERALDO PEDRO DO CARMO - 1441
6990193,350750,USF COHAB IV BOTUCATU,JARDIM BANDEIRANTES,RUA JOSE DOMINGOS CORTE - 565
6990223,410830,BANCO DE LEITE,VILA A,AVENIDA GRAMADO - 763
6990622,211065,UNIDADE BASICA DE SAUDE HABITAR BRASIL,VILA CARDOSO,VILA CARDOSO - 50
6990878,352850,UBS MATO DENTRO,MATO DENTRO,ESTRADA HENRIQUE BARBOSA ORTIZ - S/N
6991181,311420,PROGRAMA SAUDE DA FAMILIA SAO LUIZ,SAO LUIZ,RUA TRES DE OUTUBRO - 39
6991297,241220,UBS QUEBRA FUZIL,QUEBRA FUZIL,RUA PROJETADA - S/N
6991394,261520,UNIDADE DE SAUDE DA FAMILIA JULIA FREIRE DE CARVALHO,ADELINA DE SA BARRET,PRACA MINISTRO MARCIO FREIRE - S/N
6991750,311120,PSF CENTRO II,JARDIM ITALIA,RUA ASTI - 205
6991769,521280,POSTO DE SAUDE DE FIICOLANDIA,CENTRO DE FIICOLANDI,AV CRIXAS - S/N
6992226,290980,USF VERIDIANO BARBOSA DE SOUZA TOUQUINHA,ZONA RURAL,TOUQUINHA - S/N
6992331,421050,ESTRATEGIA SAUDE DA FAMILIA CENTRO II,CENTRO,RUA INDEPENDENCIA - S/N
6992617,280610,UNIDADE DE SAUDE DR ANTONIO FERNANDO MAYNARD,CENTRO,LARGO TAMANDARE - S/N
6992765,311120,PSF SAO SEBASTIAO II,VILA SAO SEBASTIAO,RUA AMERICO LEAO - S/N
6992811,120050,UNIDADE BASICA DE SAUDE MANOEL FERNANDES VIEIRA,EUGENIO AUGUSTO AREA,RUA CANARIO - S/N
6992889,313690,ESTRATEGIA SAUDE DA FAMILIA JURUAIA II,CENTRO,DOS SILVEIRAS - 70
6992943,520140,UNIDADE BASICA DE SAUDE CARAIBAS,RES CARAIBAS,AVENIDA DOMITILIA LOBO - S/N
6993451,230523,UNIDADE BASICA DE SAUDE DO DIADEMA II,PARQUE DIADEMA,RUA FRANCISCO ONOFRE - 331
6993478,420880,UNIDADE SAUDE DA FAMILIA 006,CENTRO,RUA ERNESTO LACOMB - 00
6993494,211023,UBSF DE COQUEIRO,CENTRO,POVOADO COQUEIRO - S/N
6993508,230523,UNIDADE BASICA DE SAUDE DO MANGUEIRAL,MANGUEIRAL,RUA ANTONIO CESARIO - 200
6993540,211023,UBSF DE CABECEIRA DO MAGU,POVOADO,POVOADO CABECEIRA DO MAGU - S/N
6993559,230523,UNIDADE BASICA DE SAUDE DO PLANALTO HORIZONTE II,PLANALTO HORIZONTE,RUA VALDENICE CRISTIANO - 655
6993591,421160,UNIDADE SANITARIA BAIRRO BORTOLOTTO,BORTOLOTTO,RUA CONEGO AMILCARE GABRIEL - S/N
6993710,292200,PSF ASSENTAMENTOS,ZONA RURAL,AGROVILA PA PAULO FREIRE - S/N
6993753,313510,UNIDADE BASICA DE SAUDE CLAYR ALVES DE ALMEIDA,SAO LUCAS,RUA SAO JUDAS TADEU - 400
6993850,353050,UBS CIRENE FRANCISCA DE SISTO,VILA LAMBARI,AVENIDA SAO PAULO - 425
6993893,311060,UNIDADE BASICA DE SAUDE VILA MARIANA,VILA MARIANA,PRACA BELINHA RAMOS - 90
6994458,210770,UNIDADE BASICA DE SAUDE NELSON JOSE PEREIRA,POVOADO TABULEIRAO,RUA PRINCIPAL - S/N
6994490,410765,UNIDADE DE SAUDE JARDIM HORTENCIA,EUCALIPTOS,RUA PESSEGUEIRO - 277
6994776,310350,UNIDADE BASICA DE SAUDE DA FAMILIA MARIA EUGENIA,MARIA EUGENIA,AVENIDA MARIA ABADIA DA COSTA - 422
6995691,290780,USF BENICIO TOMAZ,CENTRO,RUA DO GOUVEIAO - S/N
6995705,431697,ESF MARIA NERCILA LAUXEN,CAMBOATA,RUA JACARANDA - 145
6995810,352600,ESTRATEGIA DE SAUDE DA FAMILIA VIII,CENTRO,AVENIDA PAULISTA - 780
6996191,230930,EQUIPE SAUDE DA FAMILIA TIMBAUBA,TIMBAUBA,RUA VICENTE FERREIRA DE CARVALHO - S/N
6996868,150680,UNIDADE BASICA DE SAUDE PRAINHA SANTISSIMO,PRAINHA,RUA RUBENS REIS - S/N
6997066,293110,UBS DO NOVENTINHA,ZONA RURAL,POVOADO DO NOVENTINHA - S/N
6998119,510792,UNIDADE BASICA DE SAUDE,CENTRO NORTE,AVENIDA BRASIL - 854
6998186,355030,UBS VILA NATAL,VILA NATAL,AVENIDA PROFESSORA MARTA MARIA BERNARDES - 246
6998240,410550,UAPSF PADRE NELSON PRENDIN JARDIM SANTA MONICA,JARDIM SANTA MONICA,RUA TOPAZIO - 150
6998402,261540,USF CENTRO II,ANTAO,RUA DO MATADOURO - 30
6998585,210315,UNIDADE DE SAUDE VALTENIR DA SILVA ALMEIDA,NOVO II,RUA ANTONIO MELO - S/N
6998720,270030,UBS RIACHO SECO,CANAFISTULA,RUA ANTONIO FELICIANO - 1079
6998771,150790,POSTO DE SAUDE DO CEU,VILA DO CEU,VILA DO CEU - S/N
6999166,290520,UNIDADE DE SAUDE DA FAMILIA FLORISVALDO RODRIGUES SOARES,ZONA RURAL,COMUNIDADE DE AROEIRAS - S/N
7000065,261540,USF CENTRO III,CENTRO,RUA JOSE CELESTINO - 169
7001177,210630,USF JOANA TOTE,CENTRO,SEDE - S/N
7001835,293345,UNIDADE DE SAUDE DA FAMILIA RITA RODRIGUES DE ARAUJO,CENTRO,PRACA LAFAIETE VITORIO DE OLIVEIRA - S/N
7001878,500570,ESF VILA NOVA,VILA NOVA,RUA CANTIDIO CORREIA DA SILVA - 894
7002084,500769,UNIDADE DE SAUDE DA FAMILIA IX,SAO CRISTOVAO,RUA DAS PERDIZES - 1067
7002122,350850,PSF VILA ANTONIO AUGUSTO,VILA ANTONIO AUGUSTO,RUA DR JOAO DIAS PEREIRA - 100
7002556,290070,UNIDADE DE SAUDE DA FAMILIA NOVA ESPERANCA,JARDIM PETROLAR,AVENIDA SAO FRANCISCO DE ASSIS - 541
7002572,290070,,,
7002955,350850,PSF VILA PRUDENTE,VILA PRUDENTE,RUA MAJOR JOAO PRUDENTE - 81
7003188,220640,U B S DO ESF DONA LUIZINHA,BOLIVIA,BOLIVIA - S/N
7003447,421175,UNIDADE BASICA DE SAUDE FATIMA 2,FATIMA,JUVENAL MACHADO DA SILVA - S/N
7003587,354020,CENTRO DE DETENCAO PROVISORIA DE PONTAL,ZONA RURAL,ROD RDV ARMANDO SALLES DE OLIVEIRA SP - 322
7004001,353460,UNIDADE DE SAUDE DA FAMILIA PASCHOAL FRESCA,JD STA TERESA,R GUARANTA - 180
7004389,314410,PSF COHAB,COHAB,RUA CARAJAS - 537
7004842,150510,UNIDADE BASICA DE SAUDE ANA DE OLIVEIRA ROCHA,ZONA RURAL,COMUNIDADE ARAPUCU - S/N
7005326,293340,POSTO DE SAUDE ISMAEL RODRIGUES NOGUEIRA,ZONA RURAL,POVOADO DO PE DA SERRA - 258
7005342,293340,POSTO DE SAUDE ANTONIO RAMOS DE NOVAES,ZONA RURAL,POVOADO BONITO DO MEIO - S/N
7005512,231120,ESTRATEGIA SAUDE DA FAMILIA VILA CAMPOS,VILA CAMPOS,ESTRADA DO BREJO - S/N
7005652,315180,PSF VILA MENEZES,VILA MENEZES,AVENIDA VEREADOR EDUARDO PAIVA - 141
7005741,420200,UBS CENTRAL,CENTRO,RUA 1500 - 1100
7005938,261480,PACS I TACARATU,CENTRO,CONEGO FREDERIO - S/N
7006365,220260,MANOEL F DE MORAIS CUSTODIO,COHAB,RUA PEDRO II - S/N
7006985,291125,UNIDADE DE SAUDE DA FAMILIA ANGELICA MARIA DE JESUS RAPOSO,CENTRO,AVENIDA LOMANTO JUNIOR - S/N
7007019,421870,UBS SAO JOAO II,SAO JOAO,RUA NELSON ALTHOFF - 46
7007183,411370,UBS JAMILE DEQUECH DR JOAO TURETTA,CONJ HABITACIONAL JA,RUA DR GILNEY CARNEIRO LEAL - 230
7007388,520140,UNIDADE BASICA DE SAUDE BAIRRO INDEPENDENCIA,INDEPENDENCIA,RUA 60 - S/N
7008023,270430,UNIDADE DE SAUDE JOSE GUEDES FARIAS 4 DS,SANTA AMELIA,CONJ MEDEIROS NETO - 003
7008058,431620,UNIDADE BASICA DE SAUDE BAIRRO APARECIDA,APARECIDA,AVENIDA OSVALDO CRUZ - 20
7008775,430500,UBS CATUIPE,CENTRO,OSORIO RIBEIRO NARDES - 152
7008856,314530,UNIDADE BASICA DE SAUDE MANSUR RACHID LAUAR,CRISTO REI,RUA JOAQUIM PEREIRA - 13
7008880,431100,UBS DR CARLOS GONCALVES DA SILVA,BOA ESPERANCA,VALENTIM DE LIMA PIUMA - 80
7009089,240680,UNIDADE BASICA JOAO OLINTO DE OLIVEIRA,CENTRO,MIRIAN CAVALCANTE DE LIMA - S/N
7009372,311780,UNIDADE BASICA DE SAUDE VEREADOR BENEDITO CARLOS PINTO,CHACARA,RUA PADRE AVELINO - 263
7009402,330240,ESF CAMPO DO OESTE,CAMPO DO OESTE,RUA VENEZUELA - 132
7009496,500460,ESTRATEGIA DE SAUDE COMPLEXO SANTO ANTONIO,RURAL,ASS SANTO ANTONIO - 563
7009615,280010,CLINICA DE SAUDE DE AMPARO DE SAO FRANCISCO,CENTRO,AVENIDA ABRAAO FREIRE - S/N
7010079,260170,UBS FLORESTA,TANCREDO NEVES,AV DR SEBASTIAO CABRAL - 01
7010435,230205,UBASF FABIO CAVALCANTE FERNANDES,VILA NOVA,RUA CAMPO DO EDMARIO - S/N
7010478,311940,UNIDADE BASICA DE SAUDE DA FAMILIA TEREZA LEOPOLDINA,RECANTO VERDE,R RENIO - 40
